"Name","Measure","Measure.Info","Geo.Type.Name","Geo.Place.Name","Time.Period","Data.Value","season_abb","Year","above_NAAQS_standard"
"Sulfur Dioxide (SO2)","Mean","ppb","UHF42","Southeast Queens","Winter 2012-13",0.6,"W",2013,FALSE
"Sulfur Dioxide (SO2)","Mean","ppb","UHF42","Rockaways","Winter 2012-13",0.51,"W",2013,FALSE
"Sulfur Dioxide (SO2)","Mean","ppb","UHF42","Port Richmond","Winter 2012-13",0.49,"W",2013,FALSE
"Sulfur Dioxide (SO2)","Mean","ppb","UHF42","Stapleton - St. George","Winter 2012-13",0.49,"W",2013,FALSE
"Sulfur Dioxide (SO2)","Mean","ppb","UHF42","Willowbrook","Winter 2012-13",0.44,"W",2013,FALSE
"Sulfur Dioxide (SO2)","Mean","ppb","UHF42","South Beach - Tottenville","Winter 2012-13",0.39,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Kingsbridge - Riverdale","Winter 2008-09",28.21,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Northeast Bronx","Winter 2008-09",27.63,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fordham - Bronx Pk","Winter 2008-09",29.69,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Pelham - Throgs Neck","Winter 2008-09",27.61,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Crotona -Tremont","Winter 2008-09",32.51,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","High Bridge - Morrisania","Winter 2008-09",33.61,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Hunts Point - Mott Haven","Winter 2008-09",30.82,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenpoint","Winter 2008-09",32.48,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Downtown - Heights - Slope","Winter 2008-09",33.61,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Winter 2008-09",32.54,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East New York","Winter 2008-09",30.02,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Sunset Park","Winter 2008-09",30.17,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Borough Park","Winter 2008-09",29.68,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Flatbush - Flatbush","Winter 2008-09",30.46,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Canarsie - Flatlands","Winter 2008-09",25.93,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Winter 2008-09",27.25,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Winter 2008-09",24.81,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Williamsburg - Bushwick","Winter 2008-09",32.79,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Washington Heights","Winter 2008-09",32.91,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Winter 2008-09",35.28,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Harlem","Winter 2008-09",34.29,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper West Side","Winter 2008-09",36.38,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper East Side","Winter 2008-09",38.68,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Chelsea - Clinton","Winter 2008-09",44.2,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Winter 2008-09",47.43,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenwich Village - SoHo","Winter 2008-09",39.62,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Union Square - Lower East Side","Winter 2008-09",37.72,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Lower Manhattan","Winter 2008-09",41.31,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Long Island City - Astoria","Winter 2008-09",31.39,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","West Queens","Winter 2008-09",31.11,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Flushing - Clearview","Winter 2008-09",27.65,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bayside - Little Neck","Winter 2008-09",25.34,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Winter 2008-09",29.88,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fresh Meadows","Winter 2008-09",28.26,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southwest Queens","Winter 2008-09",29.22,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Jamaica","Winter 2008-09",28.35,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southeast Queens","Winter 2008-09",25.88,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Rockaways","Winter 2008-09",21.03,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Port Richmond","Winter 2008-09",26.45,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Stapleton - St. George","Winter 2008-09",23.27,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Willowbrook","Winter 2008-09",22.46,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","South Beach - Tottenville","Winter 2008-09",19.31,"W",2009,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Kingsbridge - Riverdale","Winter 2009-10",21.38,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Northeast Bronx","Winter 2009-10",22.66,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fordham - Bronx Pk","Winter 2009-10",23.87,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Pelham - Throgs Neck","Winter 2009-10",23.85,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Crotona -Tremont","Winter 2009-10",27.02,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","High Bridge - Morrisania","Winter 2009-10",28.03,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Hunts Point - Mott Haven","Winter 2009-10",26.48,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenpoint","Winter 2009-10",28.07,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Downtown - Heights - Slope","Winter 2009-10",29.32,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Winter 2009-10",28.86,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East New York","Winter 2009-10",26.84,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Sunset Park","Winter 2009-10",27.5,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Borough Park","Winter 2009-10",28.09,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Flatbush - Flatbush","Winter 2009-10",28.06,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Canarsie - Flatlands","Winter 2009-10",24.61,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Winter 2009-10",26.54,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Winter 2009-10",25.32,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Williamsburg - Bushwick","Winter 2009-10",28.63,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Washington Heights","Winter 2009-10",26.37,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Winter 2009-10",29.31,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Harlem","Winter 2009-10",29.06,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper West Side","Winter 2009-10",30.23,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper East Side","Winter 2009-10",32.97,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Chelsea - Clinton","Winter 2009-10",37.4,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Winter 2009-10",40.59,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenwich Village - SoHo","Winter 2009-10",33.62,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Union Square - Lower East Side","Winter 2009-10",32.14,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Lower Manhattan","Winter 2009-10",35.16,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Long Island City - Astoria","Winter 2009-10",27.27,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","West Queens","Winter 2009-10",27.56,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Flushing - Clearview","Winter 2009-10",24.85,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bayside - Little Neck","Winter 2009-10",22.8,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Winter 2009-10",26.35,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fresh Meadows","Winter 2009-10",25.28,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southwest Queens","Winter 2009-10",26.12,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Jamaica","Winter 2009-10",25.35,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southeast Queens","Winter 2009-10",23.39,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Rockaways","Winter 2009-10",21.08,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Port Richmond","Winter 2009-10",22.81,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Stapleton - St. George","Winter 2009-10",21.8,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Willowbrook","Winter 2009-10",19.5,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","South Beach - Tottenville","Winter 2009-10",16.92,"W",2010,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Kingsbridge - Riverdale","Winter 2010-11",25.48,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Northeast Bronx","Winter 2010-11",25.99,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fordham - Bronx Pk","Winter 2010-11",27.53,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Pelham - Throgs Neck","Winter 2010-11",27.63,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Crotona -Tremont","Winter 2010-11",30.97,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","High Bridge - Morrisania","Winter 2010-11",32.09,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Hunts Point - Mott Haven","Winter 2010-11",30.73,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenpoint","Winter 2010-11",32.23,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Downtown - Heights - Slope","Winter 2010-11",33,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Winter 2010-11",32.21,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East New York","Winter 2010-11",30.26,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Sunset Park","Winter 2010-11",30.6,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Borough Park","Winter 2010-11",30.1,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Flatbush - Flatbush","Winter 2010-11",30.47,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Canarsie - Flatlands","Winter 2010-11",26.24,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Winter 2010-11",28.44,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Winter 2010-11",25.7,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Williamsburg - Bushwick","Winter 2010-11",32.58,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Washington Heights","Winter 2010-11",30.54,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Winter 2010-11",33.16,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Harlem","Winter 2010-11",32.92,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper West Side","Winter 2010-11",33.65,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper East Side","Winter 2010-11",35.88,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Chelsea - Clinton","Winter 2010-11",39.66,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Winter 2010-11",42.24,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenwich Village - SoHo","Winter 2010-11",36.82,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Union Square - Lower East Side","Winter 2010-11",35.45,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Lower Manhattan","Winter 2010-11",37.94,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Long Island City - Astoria","Winter 2010-11",31.48,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","West Queens","Winter 2010-11",31.99,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Flushing - Clearview","Winter 2010-11",28.98,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bayside - Little Neck","Winter 2010-11",26.19,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Winter 2010-11",30.69,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fresh Meadows","Winter 2010-11",29.4,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southwest Queens","Winter 2010-11",29.53,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Jamaica","Winter 2010-11",28.44,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southeast Queens","Winter 2010-11",25.66,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Rockaways","Winter 2010-11",20.38,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Port Richmond","Winter 2010-11",27.72,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Stapleton - St. George","Winter 2010-11",25.16,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Willowbrook","Winter 2010-11",23.98,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","South Beach - Tottenville","Winter 2010-11",20.56,"W",2011,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Kingsbridge - Riverdale","Winter 2011-12",21.85,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Northeast Bronx","Winter 2011-12",22.15,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fordham - Bronx Pk","Winter 2011-12",23.32,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Pelham - Throgs Neck","Winter 2011-12",22.44,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Crotona -Tremont","Winter 2011-12",25.96,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","High Bridge - Morrisania","Winter 2011-12",26.85,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Hunts Point - Mott Haven","Winter 2011-12",25.17,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenpoint","Winter 2011-12",26.94,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Downtown - Heights - Slope","Winter 2011-12",27.09,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Winter 2011-12",26.04,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East New York","Winter 2011-12",24.24,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Sunset Park","Winter 2011-12",24.12,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Borough Park","Winter 2011-12",23.5,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Flatbush - Flatbush","Winter 2011-12",24.1,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Canarsie - Flatlands","Winter 2011-12",20.3,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Winter 2011-12",21.83,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Winter 2011-12",19.46,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Williamsburg - Bushwick","Winter 2011-12",26.68,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Washington Heights","Winter 2011-12",25.92,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Winter 2011-12",28.09,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Harlem","Winter 2011-12",27.76,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper West Side","Winter 2011-12",28.9,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper East Side","Winter 2011-12",30.52,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Chelsea - Clinton","Winter 2011-12",34.33,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Winter 2011-12",36.31,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenwich Village - SoHo","Winter 2011-12",31.61,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Union Square - Lower East Side","Winter 2011-12",30.14,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Lower Manhattan","Winter 2011-12",32.03,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Long Island City - Astoria","Winter 2011-12",26.18,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","West Queens","Winter 2011-12",25.94,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Flushing - Clearview","Winter 2011-12",22.77,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bayside - Little Neck","Winter 2011-12",20.42,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Winter 2011-12",24.49,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fresh Meadows","Winter 2011-12",23.12,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southwest Queens","Winter 2011-12",23.67,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Jamaica","Winter 2011-12",22.78,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southeast Queens","Winter 2011-12",20.53,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Rockaways","Winter 2011-12",15.89,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Port Richmond","Winter 2011-12",22.3,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Stapleton - St. George","Winter 2011-12",19,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Willowbrook","Winter 2011-12",18.73,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","South Beach - Tottenville","Winter 2011-12",15.98,"W",2012,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Kingsbridge - Riverdale","Winter 2012-13",23.12,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Northeast Bronx","Winter 2012-13",22.24,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fordham - Bronx Pk","Winter 2012-13",24.13,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Pelham - Throgs Neck","Winter 2012-13",22.38,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Crotona -Tremont","Winter 2012-13",27.06,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","High Bridge - Morrisania","Winter 2012-13",28.3,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Hunts Point - Mott Haven","Winter 2012-13",26.07,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenpoint","Winter 2012-13",27.66,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Downtown - Heights - Slope","Winter 2012-13",28.16,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Winter 2012-13",27.11,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East New York","Winter 2012-13",25.3,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Sunset Park","Winter 2012-13",25.84,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Borough Park","Winter 2012-13",25.67,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Flatbush - Flatbush","Winter 2012-13",25.91,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Canarsie - Flatlands","Winter 2012-13",22.63,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Winter 2012-13",24.26,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Winter 2012-13",22.54,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Williamsburg - Bushwick","Winter 2012-13",27.35,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Washington Heights","Winter 2012-13",27.68,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Winter 2012-13",29.88,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Harlem","Winter 2012-13",29.27,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper West Side","Winter 2012-13",30.65,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper East Side","Winter 2012-13",31.8,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Chelsea - Clinton","Winter 2012-13",35.62,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Winter 2012-13",37.34,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenwich Village - SoHo","Winter 2012-13",32.69,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Union Square - Lower East Side","Winter 2012-13",31.08,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Lower Manhattan","Winter 2012-13",33.01,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Long Island City - Astoria","Winter 2012-13",26.98,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","West Queens","Winter 2012-13",26.15,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Flushing - Clearview","Winter 2012-13",22.06,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bayside - Little Neck","Winter 2012-13",19.33,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Winter 2012-13",24.72,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fresh Meadows","Winter 2012-13",22.57,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southwest Queens","Winter 2012-13",24.45,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Jamaica","Winter 2012-13",22.95,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southeast Queens","Winter 2012-13",20.46,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Rockaways","Winter 2012-13",18.88,"W",2013,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Port Richmond","Winter 2012-13",23.64,"W",2013,FALSE
